trial,condition,receiver,window_index,window_start_s,frame_count,valid_temporal_pairs,temporal_pair_retention,sequence_gap_count,largest_sequence_gap,usable,spectral_velocity_mean,spectral_velocity_p95,temporal_spread,baseline_distance,rssi_mean,rssi_std,rssi_shift
empty_01,empty,RX01,22,22.0,48,46,0.9787234042553191,1,2,True,0.08197849737601093,0.3509404241330302,0.15121063860209935,0.005444833419267369,-49.416666666666664,0.4930066485916347,0.5833333333333357
empty_01,empty,RX01,23,23.0,49,47,0.9791666666666666,1,2,True,0.11973646548283381,0.3883660306874014,0.19468640229948736,0.005291965417755634,-49.46938775510204,0.7028234839886761,0.5306122448979593
empty_01,empty,RX01,24,24.0,49,47,0.9791666666666666,1,2,True,0.08772843698757073,0.3841111007526193,0.15721876032130325,0.012568734556834002,-49.06122448979592,0.2397416351932802,0.9387755102040813
empty_01,empty,RX01,25,25.0,50,49,1.0,0,1,True,0.09912978359016435,0.3787474165932248,0.17261940339389203,0.007746352485360384,-49.82,0.38418745424597095,0.17999999999999972
empty_01,empty,RX01,26,26.0,50,49,1.0,0,1,True,0.13984416139465453,0.389334198886722,0.24931025262185624,0.011456821232013211,-49.7,0.458257569495584,0.29999999999999716
empty_01,empty,RX01,27,27.0,50,49,1.0,0,1,True,0.13000106178964416,0.38377377847893956,0.22227193302964565,0.008743260280153469,-49.44,0.4963869458396343,0.5600000000000023
empty_01,empty,RX01,28,28.0,49,48,1.0,0,1,True,0.08760845451332734,0.3641669982913768,0.15577912494898669,0.00525835709824611,-49.55102040816327,0.4973901064062833,0.4489795918367321
empty_01,empty,RX01,29,29.0,48,45,0.9574468085106383,2,2,True,0.07266360489654769,0.3664999617684657,0.13050312269409298,0.005839321002887206,-49.416666666666664,0.4930066485916347,0.5833333333333357
empty_01,empty,RX01,30,30.0,50,49,1.0,0,1,True,0.13320974242603403,0.3796343111298054,0.21722366840906157,0.0065486439248626654,-49.08,0.2712931993250107,0.9200000000000017
empty_01,empty,RX01,31,31.0,50,49,1.0,0,1,True,0.12944606744371862,0.37815570986952074,0.20744090715668723,0.007893119894123654,-49.42,0.6954135460285483,0.5799999999999983
empty_01,empty,RX01,32,32.0,49,47,0.9791666666666666,1,2,True,0.09607188032499728,0.3730757167040414,0.17979418541461528,0.004760068390953446,-49.61224489795919,0.4872382198495233,0.3877551020408134
empty_01,empty,RX01,33,33.0,49,47,0.9791666666666666,1,2,True,0.07555707438040368,0.35896511204674597,0.15431018670586952,0.006406441586223029,-49.673469387755105,0.46894388951330845,0.32653061224489477
empty_01,empty,RX01,34,34.0,50,49,1.0,0,1,True,0.10882040481041937,0.40591377188127303,0.17718670307057457,0.005563765894699345,-49.36,0.71442284397967,0.6400000000000006
empty_01,empty,RX01,35,35.0,50,49,1.0,0,1,True,0.06908827958087498,0.35550561394537655,0.12640235062001356,0.00502144758896476,-49.64,0.48,0.35999999999999943
empty_01,empty,RX01,36,36.0,49,47,0.9791666666666666,1,2,True,0.11477384856431135,0.37557613907371046,0.19325283005815894,0.004699911258052415,-49.795918367346935,0.40302893179860205,0.20408163265306456
empty_01,empty,RX01,37,37.0,49,47,0.9791666666666666,1,2,True,0.12352888401831544,0.38125134825843404,0.20743746839724375,0.0081316352449451,-49.42857142857143,0.4948716593053935,0.5714285714285694
empty_01,empty,RX01,38,38.0,49,47,0.9791666666666666,1,2,True,0.09508305543044439,0.3753052001610888,0.1606096497987507,0.007453471306309388,-49.142857142857146,0.34992710611188266,0.8571428571428541
empty_01,empty,RX01,39,39.0,50,49,1.0,0,1,True,0.11589415550264205,0.37845593345879563,0.19060915344148754,0.006045018756479185,-49.62,0.48538644398046393,0.38000000000000256
empty_01,empty,RX01,40,40.0,48,45,0.9574468085106383,2,2,True,0.11692703335457551,0.39397580056816006,0.19431467129148086,0.004139805464420738,-49.875,0.33071891388307384,0.125
empty_01,empty,RX01,41,41.0,50,49,1.0,0,1,True,0.06843425741580468,0.3479621935757677,0.12305935933749532,0.00535515366467306,-49.98,0.14,0.020000000000003126
empty_01,empty,RX01,42,42.0,49,47,0.9791666666666666,1,2,True,0.08210735830042946,0.36517945689182374,0.13626333437586813,0.007240597702765827,-49.93877551020408,0.3135161529742289,0.06122448979591866
empty_01,empty,RX01,43,43.0,50,49,1.0,0,1,True,0.14862065697261553,0.38502769558337874,0.2347683127578188,0.006064227934559025,-49.94,0.23748684174075835,0.060000000000002274
empty_01,empty,RX01,44,44.0,50,49,1.0,0,1,True,0.13197044046689918,0.36497427583330383,0.22391875359228652,0.006425287344444702,-49.98,0.14,0.020000000000003126
empty_01,empty,RX01,45,45.0,48,45,0.9574468085106383,2,2,True,0.10362179837753642,0.38845058738230986,0.19680285342389547,0.005137379657831348,-49.979166666666664,0.1428261375083551,0.020833333333335702
empty_01,empty,RX01,46,46.0,49,47,0.9791666666666666,1,2,True,0.10462977922829529,0.36250637783828826,0.19102683768857054,0.006846631109517074,-49.93877551020408,0.23974163519328023,0.06122448979591866
empty_01,empty,RX01,47,47.0,50,49,1.0,0,1,True,0.11038632768397723,0.3665126630037224,0.18727779799709787,0.0037343770247869734,-49.9,0.3,0.10000000000000142
empty_01,empty,RX01,48,48.0,50,49,1.0,0,1,True,0.0897234843269356,0.37417162717468655,0.15516634631012075,0.004649351572779751,-49.96,0.19595917942265423,0.03999999999999915
empty_01,empty,RX01,49,49.0,50,49,1.0,0,1,True,0.09863988573900595,0.37369025168101183,0.1726587555407946,0.0058043983480339815,-49.94,0.23748684174075835,0.060000000000002274
empty_01,empty,RX02,10,10.0,49,47,0.9791666666666666,1,2,True,0.16083298443796556,0.42867564134402936,0.25825605670037965,0.00566028037689554,-53.6530612244898,0.4759960730485959,0.34693877551020336
