trial,condition,receiver,time_s,sequence_offset,rssi_dbm
walk_02,walk_cross_link,RX02,28.117872,1405,-53
walk_02,walk_cross_link,RX02,28.131392,1406,-53
walk_02,walk_cross_link,RX02,28.151379,1407,-55
walk_02,walk_cross_link,RX02,28.171359,1408,-54
walk_02,walk_cross_link,RX02,28.192694,1409,-54
walk_02,walk_cross_link,RX02,28.218184,1410,-53
walk_02,walk_cross_link,RX02,28.231503,1411,-54
walk_02,walk_cross_link,RX02,28.252654,1412,-54
walk_02,walk_cross_link,RX02,28.271415,1413,-53
walk_02,walk_cross_link,RX02,28.295085,1414,-54
walk_02,walk_cross_link,RX02,28.311379,1415,-53
walk_02,walk_cross_link,RX02,28.335791,1416,-55
walk_02,walk_cross_link,RX02,28.353011,1417,-53
walk_02,walk_cross_link,RX02,28.371379,1418,-53
walk_02,walk_cross_link,RX02,28.391797,1419,-53
walk_02,walk_cross_link,RX02,28.414065,1420,-54
walk_02,walk_cross_link,RX02,28.432993,1421,-55
walk_02,walk_cross_link,RX02,28.451372,1422,-53
walk_02,walk_cross_link,RX02,28.471399,1423,-53
walk_02,walk_cross_link,RX02,28.491821,1424,-54
walk_02,walk_cross_link,RX02,28.514071,1425,-55
walk_02,walk_cross_link,RX02,28.535482,1426,-54
walk_02,walk_cross_link,RX02,28.551395,1427,-54
walk_02,walk_cross_link,RX02,28.571363,1428,-54
walk_02,walk_cross_link,RX02,28.59141,1429,-55
walk_02,walk_cross_link,RX02,28.611355,1430,-54
walk_02,walk_cross_link,RX02,28.631707,1431,-55
walk_02,walk_cross_link,RX02,28.653491,1432,-53
walk_02,walk_cross_link,RX02,28.671373,1433,-54
walk_02,walk_cross_link,RX02,28.692547,1434,-54
walk_02,walk_cross_link,RX02,28.712014,1435,-54
walk_02,walk_cross_link,RX02,28.732302,1436,-54
walk_02,walk_cross_link,RX02,28.771372,1438,-54
walk_02,walk_cross_link,RX02,28.791402,1439,-54
walk_02,walk_cross_link,RX02,28.811406,1440,-53
walk_02,walk_cross_link,RX02,28.833124,1441,-54
walk_02,walk_cross_link,RX02,28.87208,1443,-54
walk_02,walk_cross_link,RX02,28.891375,1444,-54
walk_02,walk_cross_link,RX02,28.914177,1445,-53
walk_02,walk_cross_link,RX02,28.937854,1446,-53
walk_02,walk_cross_link,RX02,28.951359,1447,-54
walk_02,walk_cross_link,RX02,28.974488,1448,-53
walk_02,walk_cross_link,RX02,28.99147,1449,-54
walk_02,walk_cross_link,RX02,29.011896,1450,-53
walk_02,walk_cross_link,RX02,29.031502,1451,-53
walk_02,walk_cross_link,RX02,29.051761,1452,-53
walk_02,walk_cross_link,RX02,29.073694,1453,-53
walk_02,walk_cross_link,RX02,29.091366,1454,-54
walk_02,walk_cross_link,RX02,29.111837,1455,-54
walk_02,walk_cross_link,RX02,29.131345,1456,-54
walk_02,walk_cross_link,RX02,29.151596,1457,-54
walk_02,walk_cross_link,RX02,29.171349,1458,-54
walk_02,walk_cross_link,RX02,29.191381,1459,-54
walk_02,walk_cross_link,RX02,29.211371,1460,-53
walk_02,walk_cross_link,RX02,29.233266,1461,-54
walk_02,walk_cross_link,RX02,29.252292,1462,-54
walk_02,walk_cross_link,RX02,29.271355,1463,-54
walk_02,walk_cross_link,RX02,29.291365,1464,-54
walk_02,walk_cross_link,RX02,29.311865,1465,-54
walk_02,walk_cross_link,RX02,29.333329,1466,-53
walk_02,walk_cross_link,RX02,29.351356,1467,-53
walk_02,walk_cross_link,RX02,29.372891,1468,-53
walk_02,walk_cross_link,RX02,29.391794,1469,-55
walk_02,walk_cross_link,RX02,29.411381,1470,-53
walk_02,walk_cross_link,RX02,29.43137,1471,-54
walk_02,walk_cross_link,RX02,29.452248,1472,-54
walk_02,walk_cross_link,RX02,29.472707,1473,-54
walk_02,walk_cross_link,RX02,29.491343,1474,-54
walk_02,walk_cross_link,RX02,29.516107,1475,-53
walk_02,walk_cross_link,RX02,29.533325,1476,-53
walk_02,walk_cross_link,RX02,29.552244,1477,-54
walk_02,walk_cross_link,RX02,29.575107,1478,-54
walk_02,walk_cross_link,RX02,29.59247,1479,-54
walk_02,walk_cross_link,RX02,29.611359,1480,-55
walk_02,walk_cross_link,RX02,29.635715,1481,-55
walk_02,walk_cross_link,RX02,29.654682,1482,-54
walk_02,walk_cross_link,RX02,29.671362,1483,-53
walk_02,walk_cross_link,RX02,29.69146,1484,-53
walk_02,walk_cross_link,RX02,29.712807,1485,-54
walk_02,walk_cross_link,RX02,29.732311,1486,-53
walk_02,walk_cross_link,RX02,29.753005,1487,-55
walk_02,walk_cross_link,RX02,29.779907,1488,-55
walk_02,walk_cross_link,RX02,29.793936,1489,-53
walk_02,walk_cross_link,RX02,29.815925,1490,-54
walk_02,walk_cross_link,RX02,29.836006,1491,-53
walk_02,walk_cross_link,RX02,29.853252,1492,-53
walk_02,walk_cross_link,RX02,29.873936,1493,-53
walk_02,walk_cross_link,RX02,29.892911,1494,-53
walk_02,walk_cross_link,RX02,29.912874,1495,-53
walk_02,walk_cross_link,RX02,29.931719,1496,-53
walk_02,walk_cross_link,RX02,29.95777,1497,-53
walk_02,walk_cross_link,RX02,29.971346,1498,-54
walk_02,walk_cross_link,RX02,29.995317,1499,-54
walk_02,walk_cross_link,RX02,30.011347,1500,-54
walk_02,walk_cross_link,RX02,30.034912,1501,-54
walk_02,walk_cross_link,RX02,30.052746,1502,-54
walk_02,walk_cross_link,RX02,30.07307,1503,-54
walk_02,walk_cross_link,RX02,30.093222,1504,-53
walk_02,walk_cross_link,RX02,30.111337,1505,-53
walk_02,walk_cross_link,RX02,30.138323,1506,-55
walk_02,walk_cross_link,RX02,30.152514,1507,-55
walk_02,walk_cross_link,RX02,30.175478,1508,-53
walk_02,walk_cross_link,RX02,30.191362,1509,-54
walk_02,walk_cross_link,RX02,30.211328,1510,-55
walk_02,walk_cross_link,RX02,30.234119,1511,-53
walk_02,walk_cross_link,RX02,30.251396,1512,-53
walk_02,walk_cross_link,RX02,30.273343,1513,-53
walk_02,walk_cross_link,RX02,30.291944,1514,-53
walk_02,walk_cross_link,RX02,30.311344,1515,-53
walk_02,walk_cross_link,RX02,30.331325,1516,-55
walk_02,walk_cross_link,RX02,30.357327,1517,-54
walk_02,walk_cross_link,RX02,30.372349,1518,-53
walk_02,walk_cross_link,RX02,30.41135,1520,-53
walk_02,walk_cross_link,RX02,30.431328,1521,-53
walk_02,walk_cross_link,RX02,30.454347,1522,-53
walk_02,walk_cross_link,RX02,30.471559,1523,-54
walk_02,walk_cross_link,RX02,30.49366,1524,-56
walk_02,walk_cross_link,RX02,30.513451,1525,-53
walk_02,walk_cross_link,RX02,30.531812,1526,-55
walk_02,walk_cross_link,RX02,30.551331,1527,-54
walk_02,walk_cross_link,RX02,30.573477,1528,-54
walk_02,walk_cross_link,RX02,30.592082,1529,-53
walk_02,walk_cross_link,RX02,30.612899,1530,-54
walk_02,walk_cross_link,RX02,30.631335,1531,-54
walk_02,walk_cross_link,RX02,30.651349,1532,-54
walk_02,walk_cross_link,RX02,30.675768,1533,-54
walk_02,walk_cross_link,RX02,30.693838,1534,-54
walk_02,walk_cross_link,RX02,30.711354,1535,-54
walk_02,walk_cross_link,RX02,30.732342,1536,-54
walk_02,walk_cross_link,RX02,30.752743,1537,-53
walk_02,walk_cross_link,RX02,30.771582,1538,-53
walk_02,walk_cross_link,RX02,30.791353,1539,-53
walk_02,walk_cross_link,RX02,30.813343,1540,-54
walk_02,walk_cross_link,RX02,30.831332,1541,-53
walk_02,walk_cross_link,RX02,30.852771,1542,-54
walk_02,walk_cross_link,RX02,30.87135,1543,-54
walk_02,walk_cross_link,RX02,30.891747,1544,-54
walk_02,walk_cross_link,RX02,30.912348,1545,-54
walk_02,walk_cross_link,RX02,30.931325,1546,-53
walk_02,walk_cross_link,RX02,30.951322,1547,-54
walk_02,walk_cross_link,RX02,30.97231,1548,-53
walk_02,walk_cross_link,RX02,30.993035,1549,-53
walk_02,walk_cross_link,RX02,31.011344,1550,-54
walk_02,walk_cross_link,RX02,31.03135,1551,-54
walk_02,walk_cross_link,RX02,31.051888,1552,-54
walk_02,walk_cross_link,RX02,31.07412,1553,-53
walk_02,walk_cross_link,RX02,31.091306,1554,-54
walk_02,walk_cross_link,RX02,31.111648,1555,-54
walk_02,walk_cross_link,RX02,31.131317,1556,-54
walk_02,walk_cross_link,RX02,31.155285,1557,-53
walk_02,walk_cross_link,RX02,31.171337,1558,-54
walk_02,walk_cross_link,RX02,31.191346,1559,-54
walk_02,walk_cross_link,RX02,31.213582,1560,-54
walk_02,walk_cross_link,RX02,31.231331,1561,-53
walk_02,walk_cross_link,RX02,31.253142,1562,-53
walk_02,walk_cross_link,RX02,31.271343,1563,-53
walk_02,walk_cross_link,RX02,31.291329,1564,-54
walk_02,walk_cross_link,RX02,31.315242,1565,-54
walk_02,walk_cross_link,RX02,31.333821,1566,-54
walk_02,walk_cross_link,RX02,31.351316,1567,-54
walk_02,walk_cross_link,RX02,31.374477,1568,-54
walk_02,walk_cross_link,RX02,31.392646,1569,-54
walk_02,walk_cross_link,RX02,31.411309,1570,-54
walk_02,walk_cross_link,RX02,31.434007,1571,-54
walk_02,walk_cross_link,RX02,31.45133,1572,-54
walk_02,walk_cross_link,RX02,31.475994,1573,-54
walk_02,walk_cross_link,RX02,31.517704,1575,-53
walk_02,walk_cross_link,RX02,31.531452,1576,-53
walk_02,walk_cross_link,RX02,31.551371,1577,-54
walk_02,walk_cross_link,RX02,31.571958,1578,-53
walk_02,walk_cross_link,RX02,31.59745,1579,-54
walk_02,walk_cross_link,RX02,31.611864,1580,-54
walk_02,walk_cross_link,RX02,31.631334,1581,-54
walk_02,walk_cross_link,RX02,31.651303,1582,-54
walk_02,walk_cross_link,RX02,31.674358,1583,-54
walk_02,walk_cross_link,RX02,31.699831,1584,-54
walk_02,walk_cross_link,RX02,31.711324,1585,-54
walk_02,walk_cross_link,RX02,31.732802,1586,-54
walk_02,walk_cross_link,RX02,31.751327,1587,-54
walk_02,walk_cross_link,RX02,31.771291,1588,-53
walk_02,walk_cross_link,RX02,31.791333,1589,-53
walk_02,walk_cross_link,RX02,31.812262,1590,-54
walk_02,walk_cross_link,RX02,31.834456,1591,-54
walk_02,walk_cross_link,RX02,31.851361,1592,-54
walk_02,walk_cross_link,RX02,31.878524,1593,-53
walk_02,walk_cross_link,RX02,31.893934,1594,-54
walk_02,walk_cross_link,RX02,31.912044,1595,-54
walk_02,walk_cross_link,RX02,31.931292,1596,-53
walk_02,walk_cross_link,RX02,31.951302,1597,-54
walk_02,walk_cross_link,RX02,31.972537,1598,-54
walk_02,walk_cross_link,RX02,31.991327,1599,-54
walk_02,walk_cross_link,RX02,32.017066,1600,-54
walk_02,walk_cross_link,RX02,32.03276,1601,-54
walk_02,walk_cross_link,RX02,32.051295,1602,-54
walk_02,walk_cross_link,RX02,32.071625,1603,-53
walk_02,walk_cross_link,RX02,32.092253,1604,-53
walk_02,walk_cross_link,RX02,32.112893,1605,-54
walk_02,walk_cross_link,RX02,32.135151,1606,-53
walk_02,walk_cross_link,RX02,32.153673,1607,-54
walk_02,walk_cross_link,RX02,32.171291,1608,-54
walk_02,walk_cross_link,RX02,32.191324,1609,-54
walk_02,walk_cross_link,RX02,32.211824,1610,-54
walk_02,walk_cross_link,RX02,32.231303,1611,-54
walk_02,walk_cross_link,RX02,32.25155,1612,-55
walk_02,walk_cross_link,RX02,32.272663,1613,-55
walk_02,walk_cross_link,RX02,32.291328,1614,-53
walk_02,walk_cross_link,RX02,32.316311,1615,-54
walk_02,walk_cross_link,RX02,32.333182,1616,-54
walk_02,walk_cross_link,RX02,32.353762,1617,-54
walk_02,walk_cross_link,RX02,32.37129,1618,-54
walk_02,walk_cross_link,RX02,32.391327,1619,-54
walk_02,walk_cross_link,RX02,32.416631,1620,-53
walk_02,walk_cross_link,RX02,32.431309,1621,-53
walk_02,walk_cross_link,RX02,32.451286,1622,-54
walk_02,walk_cross_link,RX02,32.473139,1623,-54
walk_02,walk_cross_link,RX02,32.512247,1625,-54
walk_02,walk_cross_link,RX02,32.531306,1626,-54
walk_02,walk_cross_link,RX02,32.552331,1627,-54
walk_02,walk_cross_link,RX02,32.571282,1628,-53
walk_02,walk_cross_link,RX02,32.591514,1629,-54
walk_02,walk_cross_link,RX02,32.611296,1630,-54
walk_02,walk_cross_link,RX02,32.631466,1631,-54
walk_02,walk_cross_link,RX02,32.654992,1632,-54
walk_02,walk_cross_link,RX02,32.671322,1633,-54
walk_02,walk_cross_link,RX02,32.691296,1634,-54
walk_02,walk_cross_link,RX02,32.712686,1635,-54
walk_02,walk_cross_link,RX02,32.733866,1636,-54
walk_02,walk_cross_link,RX02,32.751311,1637,-54
walk_02,walk_cross_link,RX02,32.772359,1638,-54
walk_02,walk_cross_link,RX02,32.798477,1639,-54
walk_02,walk_cross_link,RX02,32.811564,1640,-54
walk_02,walk_cross_link,RX02,32.83628,1641,-53
walk_02,walk_cross_link,RX02,32.851971,1642,-54
walk_02,walk_cross_link,RX02,32.871304,1643,-54
walk_02,walk_cross_link,RX02,32.893648,1644,-54
walk_02,walk_cross_link,RX02,32.911316,1645,-54
walk_02,walk_cross_link,RX02,32.93129,1646,-54
walk_02,walk_cross_link,RX02,32.971297,1648,-54
walk_02,walk_cross_link,RX02,32.991582,1649,-54
walk_02,walk_cross_link,RX02,33.011294,1650,-54
walk_02,walk_cross_link,RX02,33.031282,1651,-54
walk_02,walk_cross_link,RX02,33.056779,1652,-54
walk_02,walk_cross_link,RX02,33.071275,1653,-54
walk_02,walk_cross_link,RX02,33.092078,1654,-54
walk_02,walk_cross_link,RX02,33.11222,1655,-54
walk_02,walk_cross_link,RX02,33.159461,1657,-54
walk_02,walk_cross_link,RX02,33.172966,1658,-53
walk_02,walk_cross_link,RX02,33.191306,1659,-53
walk_02,walk_cross_link,RX02,33.212029,1660,-53
walk_02,walk_cross_link,RX02,33.237948,1661,-54
walk_02,walk_cross_link,RX02,33.251593,1662,-53
walk_02,walk_cross_link,RX02,33.275371,1663,-53
walk_02,walk_cross_link,RX02,33.292378,1664,-55
walk_02,walk_cross_link,RX02,33.312803,1665,-53
walk_02,walk_cross_link,RX02,33.353328,1667,-53
walk_02,walk_cross_link,RX02,33.371281,1668,-54
walk_02,walk_cross_link,RX02,33.391277,1669,-53
walk_02,walk_cross_link,RX02,33.415193,1670,-53
walk_02,walk_cross_link,RX02,33.431294,1671,-54
walk_02,walk_cross_link,RX02,33.451267,1672,-54
walk_02,walk_cross_link,RX02,33.471295,1673,-54
walk_02,walk_cross_link,RX02,33.491264,1674,-54
walk_02,walk_cross_link,RX02,33.511268,1675,-53
walk_02,walk_cross_link,RX02,33.531793,1676,-54
walk_02,walk_cross_link,RX02,33.553101,1677,-55
walk_02,walk_cross_link,RX02,33.573925,1678,-54
walk_02,walk_cross_link,RX02,33.591297,1679,-54
walk_02,walk_cross_link,RX02,33.611278,1680,-54
walk_02,walk_cross_link,RX02,33.652619,1682,-54
walk_02,walk_cross_link,RX02,33.671959,1683,-53
walk_02,walk_cross_link,RX02,33.692654,1684,-55
walk_02,walk_cross_link,RX02,33.711633,1685,-55
walk_02,walk_cross_link,RX02,33.731285,1686,-54
walk_02,walk_cross_link,RX02,33.751399,1687,-54
walk_02,walk_cross_link,RX02,33.771803,1688,-54
walk_02,walk_cross_link,RX02,33.791398,1689,-54
walk_02,walk_cross_link,RX02,33.811278,1690,-54
walk_02,walk_cross_link,RX02,33.831275,1691,-54
walk_02,walk_cross_link,RX02,33.852351,1692,-54
walk_02,walk_cross_link,RX02,33.876104,1693,-53
walk_02,walk_cross_link,RX02,33.891247,1694,-54
walk_02,walk_cross_link,RX02,33.91134,1695,-54
walk_02,walk_cross_link,RX02,33.934509,1696,-53
walk_02,walk_cross_link,RX02,33.952648,1697,-53
walk_02,walk_cross_link,RX02,33.978419,1698,-53
walk_02,walk_cross_link,RX02,33.992195,1699,-55
walk_02,walk_cross_link,RX02,34.011499,1700,-54
walk_02,walk_cross_link,RX02,34.033802,1701,-54
walk_02,walk_cross_link,RX02,34.052265,1702,-55
walk_02,walk_cross_link,RX02,34.073713,1703,-54
walk_02,walk_cross_link,RX02,34.09138,1704,-53
walk_02,walk_cross_link,RX02,34.111265,1705,-53
walk_02,walk_cross_link,RX02,34.131987,1706,-54
walk_02,walk_cross_link,RX02,34.152334,1707,-53
walk_02,walk_cross_link,RX02,34.171984,1708,-54
walk_02,walk_cross_link,RX02,34.19409,1709,-54
walk_02,walk_cross_link,RX02,34.211269,1710,-54
walk_02,walk_cross_link,RX02,34.234428,1711,-54
walk_02,walk_cross_link,RX02,34.252444,1712,-54
walk_02,walk_cross_link,RX02,34.271282,1713,-54
walk_02,walk_cross_link,RX02,34.29191,1714,-54
walk_02,walk_cross_link,RX02,34.311291,1715,-54
walk_02,walk_cross_link,RX02,34.336811,1716,-54
walk_02,walk_cross_link,RX02,34.35128,1717,-54
walk_02,walk_cross_link,RX02,34.372319,1718,-54
walk_02,walk_cross_link,RX02,34.393435,1719,-54
walk_02,walk_cross_link,RX02,34.411268,1720,-55
walk_02,walk_cross_link,RX02,34.432394,1721,-53
walk_02,walk_cross_link,RX02,34.453427,1722,-53
walk_02,walk_cross_link,RX02,34.471399,1723,-55
walk_02,walk_cross_link,RX02,34.491836,1724,-54
walk_02,walk_cross_link,RX02,34.511269,1725,-54
walk_02,walk_cross_link,RX02,34.531251,1726,-55
walk_02,walk_cross_link,RX02,34.552375,1727,-55
walk_02,walk_cross_link,RX02,34.572116,1728,-55
walk_02,walk_cross_link,RX02,34.592802,1729,-55
walk_02,walk_cross_link,RX02,34.611244,1730,-54
walk_02,walk_cross_link,RX02,34.633563,1731,-54
walk_02,walk_cross_link,RX02,34.65124,1732,-54
walk_02,walk_cross_link,RX02,34.671256,1733,-54
walk_02,walk_cross_link,RX02,34.692327,1734,-54
walk_02,walk_cross_link,RX02,34.716558,1735,-53
walk_02,walk_cross_link,RX02,34.733069,1736,-53
walk_02,walk_cross_link,RX02,34.751271,1737,-55
walk_02,walk_cross_link,RX02,34.772261,1738,-55
walk_02,walk_cross_link,RX02,34.797599,1739,-54
walk_02,walk_cross_link,RX02,34.8114,1740,-55
walk_02,walk_cross_link,RX02,34.832899,1741,-54
walk_02,walk_cross_link,RX02,34.853752,1742,-54
walk_02,walk_cross_link,RX02,34.871795,1743,-54
walk_02,walk_cross_link,RX02,34.893457,1744,-54
walk_02,walk_cross_link,RX02,34.915533,1745,-55
walk_02,walk_cross_link,RX02,34.931254,1746,-54
walk_02,walk_cross_link,RX02,34.951413,1747,-54
walk_02,walk_cross_link,RX02,34.975466,1748,-54
walk_02,walk_cross_link,RX02,34.991264,1749,-54
walk_02,walk_cross_link,RX02,35.011234,1750,-55
walk_02,walk_cross_link,RX02,35.033031,1751,-55
walk_02,walk_cross_link,RX02,35.053605,1752,-54
walk_02,walk_cross_link,RX02,35.071255,1753,-54
walk_02,walk_cross_link,RX02,35.096045,1754,-55
walk_02,walk_cross_link,RX02,35.115997,1755,-56
walk_02,walk_cross_link,RX02,35.131252,1756,-54
walk_02,walk_cross_link,RX02,35.156032,1757,-54
walk_02,walk_cross_link,RX02,35.171232,1758,-53
walk_02,walk_cross_link,RX02,35.191532,1759,-54
walk_02,walk_cross_link,RX02,35.21216,1760,-54
walk_02,walk_cross_link,RX02,35.231254,1761,-53
walk_02,walk_cross_link,RX02,35.251444,1762,-53
walk_02,walk_cross_link,RX02,35.273207,1763,-53
walk_02,walk_cross_link,RX02,35.311707,1765,-53
walk_02,walk_cross_link,RX02,35.331228,1766,-54
walk_02,walk_cross_link,RX02,35.351232,1767,-53
walk_02,walk_cross_link,RX02,35.371289,1768,-54
walk_02,walk_cross_link,RX02,35.393553,1769,-56
walk_02,walk_cross_link,RX02,35.412033,1770,-57
walk_02,walk_cross_link,RX02,35.433505,1771,-58
walk_02,walk_cross_link,RX02,35.45377,1772,-59
walk_02,walk_cross_link,RX02,35.472425,1773,-59
walk_02,walk_cross_link,RX02,35.494957,1774,-59
walk_02,walk_cross_link,RX02,35.512631,1775,-59
walk_02,walk_cross_link,RX02,35.53404,1776,-59
walk_02,walk_cross_link,RX02,35.55125,1777,-59
walk_02,walk_cross_link,RX02,35.571225,1778,-59
walk_02,walk_cross_link,RX02,35.593844,1779,-59
walk_02,walk_cross_link,RX02,35.61683,1780,-59
walk_02,walk_cross_link,RX02,35.631634,1781,-59
walk_02,walk_cross_link,RX02,35.652126,1782,-58
walk_02,walk_cross_link,RX02,35.671357,1783,-58
walk_02,walk_cross_link,RX02,35.697046,1784,-57
walk_02,walk_cross_link,RX02,35.713451,1785,-57
walk_02,walk_cross_link,RX02,35.733033,1786,-57
walk_02,walk_cross_link,RX02,35.751224,1787,-56
walk_02,walk_cross_link,RX02,35.771364,1788,-56
walk_02,walk_cross_link,RX02,35.791224,1789,-56
walk_02,walk_cross_link,RX02,35.811676,1790,-56
walk_02,walk_cross_link,RX02,35.831225,1791,-56
walk_02,walk_cross_link,RX02,35.851286,1792,-56
walk_02,walk_cross_link,RX02,35.872815,1793,-56
walk_02,walk_cross_link,RX02,35.894966,1794,-56
walk_02,walk_cross_link,RX02,35.911838,1795,-57
walk_02,walk_cross_link,RX02,35.933701,1796,-57
walk_02,walk_cross_link,RX02,35.951253,1797,-57
walk_02,walk_cross_link,RX02,35.973235,1798,-57
walk_02,walk_cross_link,RX02,35.993286,1799,-57
walk_02,walk_cross_link,RX02,36.011409,1800,-58
walk_02,walk_cross_link,RX02,36.032196,1801,-58
walk_02,walk_cross_link,RX02,36.051236,1802,-58
walk_02,walk_cross_link,RX02,36.077625,1803,-58
walk_02,walk_cross_link,RX02,36.091855,1804,-58
walk_02,walk_cross_link,RX02,36.11314,1805,-59
walk_02,walk_cross_link,RX02,36.13353,1806,-57
walk_02,walk_cross_link,RX02,36.15124,1807,-58
walk_02,walk_cross_link,RX02,36.17126,1808,-58
walk_02,walk_cross_link,RX02,36.19122,1809,-58
walk_02,walk_cross_link,RX02,36.211457,1810,-58
walk_02,walk_cross_link,RX02,36.233095,1811,-58
walk_02,walk_cross_link,RX02,36.251225,1812,-58
walk_02,walk_cross_link,RX02,36.275942,1813,-58
walk_02,walk_cross_link,RX02,36.291286,1814,-58
walk_02,walk_cross_link,RX02,36.313514,1815,-59
walk_02,walk_cross_link,RX02,36.331255,1816,-59
walk_02,walk_cross_link,RX02,36.353202,1817,-59
walk_02,walk_cross_link,RX02,36.375966,1818,-59
walk_02,walk_cross_link,RX02,36.393344,1819,-59
walk_02,walk_cross_link,RX02,36.411397,1820,-59
walk_02,walk_cross_link,RX02,36.432965,1821,-59
walk_02,walk_cross_link,RX02,36.454822,1822,-58
walk_02,walk_cross_link,RX02,36.478029,1823,-58
walk_02,walk_cross_link,RX02,36.493412,1824,-58
walk_02,walk_cross_link,RX02,36.513106,1825,-57
walk_02,walk_cross_link,RX02,36.532507,1826,-57
walk_02,walk_cross_link,RX02,36.552218,1827,-58
walk_02,walk_cross_link,RX02,36.574106,1828,-58
walk_02,walk_cross_link,RX02,36.59122,1829,-58
walk_02,walk_cross_link,RX02,36.631522,1831,-58
walk_02,walk_cross_link,RX02,36.651217,1832,-58
walk_02,walk_cross_link,RX02,36.671213,1833,-59
walk_02,walk_cross_link,RX02,36.692054,1834,-59
walk_02,walk_cross_link,RX02,36.714154,1835,-59
walk_02,walk_cross_link,RX02,36.731217,1836,-59
walk_02,walk_cross_link,RX02,36.753745,1837,-59
walk_02,walk_cross_link,RX02,36.771217,1838,-59
walk_02,walk_cross_link,RX02,36.811208,1840,-59
walk_02,walk_cross_link,RX02,36.831655,1841,-58
walk_02,walk_cross_link,RX02,36.852676,1842,-59
walk_02,walk_cross_link,RX02,36.87123,1843,-59
walk_02,walk_cross_link,RX02,36.894477,1844,-58
walk_02,walk_cross_link,RX02,36.911218,1845,-58
walk_02,walk_cross_link,RX02,36.932362,1846,-58
walk_02,walk_cross_link,RX02,36.951208,1847,-58
walk_02,walk_cross_link,RX02,36.971199,1848,-58
walk_02,walk_cross_link,RX02,36.991209,1849,-58
walk_02,walk_cross_link,RX02,37.014035,1850,-58
walk_02,walk_cross_link,RX02,37.031206,1851,-58
walk_02,walk_cross_link,RX02,37.053695,1852,-58
walk_02,walk_cross_link,RX02,37.07123,1853,-58
walk_02,walk_cross_link,RX02,37.091221,1854,-58
walk_02,walk_cross_link,RX02,37.115863,1855,-58
walk_02,walk_cross_link,RX02,37.133246,1856,-58
walk_02,walk_cross_link,RX02,37.151204,1857,-57
walk_02,walk_cross_link,RX02,37.174311,1858,-57
walk_02,walk_cross_link,RX02,37.191341,1859,-57
walk_02,walk_cross_link,RX02,37.211234,1860,-57
walk_02,walk_cross_link,RX02,37.231624,1861,-57
walk_02,walk_cross_link,RX02,37.25347,1862,-57
walk_02,walk_cross_link,RX02,37.271211,1863,-57
walk_02,walk_cross_link,RX02,37.291193,1864,-57
walk_02,walk_cross_link,RX02,37.311197,1865,-57
walk_02,walk_cross_link,RX02,37.331908,1866,-58
walk_02,walk_cross_link,RX02,37.351226,1867,-58
walk_02,walk_cross_link,RX02,37.373295,1868,-58
walk_02,walk_cross_link,RX02,37.393078,1869,-58
walk_02,walk_cross_link,RX02,37.411216,1870,-58
walk_02,walk_cross_link,RX02,37.434306,1871,-58
walk_02,walk_cross_link,RX02,37.451296,1872,-58
walk_02,walk_cross_link,RX02,37.473864,1873,-58
walk_02,walk_cross_link,RX02,37.491189,1874,-58
walk_02,walk_cross_link,RX02,37.511322,1875,-57
walk_02,walk_cross_link,RX02,37.538834,1876,-57
walk_02,walk_cross_link,RX02,37.554238,1877,-57
walk_02,walk_cross_link,RX02,37.571202,1878,-57
walk_02,walk_cross_link,RX02,37.593072,1879,-57
walk_02,walk_cross_link,RX02,37.639104,1881,-57
walk_02,walk_cross_link,RX02,37.652734,1882,-57
walk_02,walk_cross_link,RX02,37.675607,1883,-58
walk_02,walk_cross_link,RX02,37.691202,1884,-58
walk_02,walk_cross_link,RX02,37.715638,1885,-58
walk_02,walk_cross_link,RX02,37.731198,1886,-58
walk_02,walk_cross_link,RX02,37.751647,1887,-58
walk_02,walk_cross_link,RX02,37.775615,1888,-57
walk_02,walk_cross_link,RX02,37.79119,1889,-56
walk_02,walk_cross_link,RX02,37.816466,1890,-55
walk_02,walk_cross_link,RX02,37.851266,1892,-55
walk_02,walk_cross_link,RX02,37.873496,1893,-55
walk_02,walk_cross_link,RX02,37.891209,1894,-55
walk_02,walk_cross_link,RX02,37.911182,1895,-55
walk_02,walk_cross_link,RX02,37.935084,1896,-56
walk_02,walk_cross_link,RX02,37.953091,1897,-58
walk_02,walk_cross_link,RX02,37.972079,1898,-58
walk_02,walk_cross_link,RX02,37.991194,1899,-57
walk_02,walk_cross_link,RX02,38.011201,1900,-56
walk_02,walk_cross_link,RX02,38.031206,1901,-55
walk_02,walk_cross_link,RX02,38.051352,1902,-55
walk_02,walk_cross_link,RX02,38.074466,1903,-56
walk_02,walk_cross_link,RX02,38.091901,1904,-57
walk_02,walk_cross_link,RX02,38.11119,1905,-57
walk_02,walk_cross_link,RX02,38.131212,1906,-57
walk_02,walk_cross_link,RX02,38.153186,1907,-57
walk_02,walk_cross_link,RX02,38.171166,1908,-57
walk_02,walk_cross_link,RX02,38.191183,1909,-57
walk_02,walk_cross_link,RX02,38.212333,1910,-56
walk_02,walk_cross_link,RX02,38.236907,1911,-56
walk_02,walk_cross_link,RX02,38.253522,1912,-56
walk_02,walk_cross_link,RX02,38.27172,1913,-57
walk_02,walk_cross_link,RX02,38.293058,1914,-57
walk_02,walk_cross_link,RX02,38.31527,1915,-57
walk_02,walk_cross_link,RX02,38.331166,1916,-57
